"ID","wgt","assign","treat","r52","work52","y52","h52","w52","r130","work130","y130","h130","w130","r208","work208","y208","h208","w208","TOTHRSW","EARNY4"
11431024,8.97228,1,1,1,0,0,0,NA,1,1,406.8,40,10.17,1,0,0,0,NA,20.730769231,NA
11432010,5.858371,1,0,1,1,240,40,6,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11432120,8.97228,1,0,1,1,495,66,7.5,1,1,630,60,10.5,1,1,1011.6,60,16.86,62.221153846,949.1913921
11437028,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11438014,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,1.0096153846,0
11438027,19.99454,0,0,1,1,190,40,4.75,1,0,0,0,NA,1,0,0,0,NA,17.884615385,0
11438056,8.97228,1,1,1,1,260,40,6.5,1,1,310,40,7.75,1,0,0,0,NA,26.346153846,0
11438072,11.10808,0,0,1,0,0,0,NA,1,1,750,60,12.5,1,1,700.8,40,17.52,36.25,623.85869137
11438205,12.49659,0,0,1,0,0,0,NA,1,1,207.852194,50,4.15704388,1,1,558.5,35,15.9571428571429,21.557692308,524.04447656
11445023,12.49659,0,0,1,1,228,48,4.75,1,0,0,0,NA,1,0,0,0,NA,13.384615385,0
11445052,8.97228,1,0,1,0,0,0,NA,1,1,257.5,50,5.15,0,NA,NA,NA,NA,NA,NA
11445078,8.97228,1,1,1,1,100,45,2.22222222222222,1,1,100,35,2.85714285714286,1,0,0,0,NA,49.259615385,NA
11446035,8.97228,1,0,1,1,280,40,7,1,1,332,40,8.3,1,1,362,40,9.05,38.653846154,339.66714506
11447018,8.97228,1,1,1,0,0,0,NA,1,1,220,40,5.5,1,1,300,48,6.25,34.711538462,281.49210916
11447063,8.97228,1,0,1,1,206,40,5.15,1,0,0,0,NA,1,1,245,35,7,15.913461538,126.85189278
11447089,8.97228,1,1,1,1,100,20,5,1,1,200,40,5,0,NA,NA,NA,NA,17.604036523,NA
11447115,12.49659,0,0,1,1,254,40,6.35,1,1,540,40,13.5,1,1,900,60,15,31.128586406,340.2082649
11447157,11.10808,0,0,1,1,71.25,15,4.75,1,0,0,0,NA,1,0,0,0,NA,19.286988072,173.90479939
11447160,5.858371,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11447173,11.10808,0,0,1,1,212.5,25,8.5,1,1,260,40,6.5,1,1,720,60,12,31.100961538,582.47213358
11449061,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,13.807692308,19.848802569
11450021,8.97228,1,1,1,0,0,0,NA,1,1,247.5,45,5.5,1,0,0,0,NA,31.591346154,NA
11450050,12.49659,0,0,1,1,47.5,10,4.75,1,1,203,32,6.34375,1,1,681.52,84,8.11333333333333,29.653846154,354.06510555
11451017,19.99454,0,0,1,1,150,30,5,1,1,240,40,6,1,0,0,0,NA,18.173076923,NA
11451059,12.49659,0,0,1,0,0,0,NA,1,1,280,35,8,0,NA,NA,NA,NA,NA,NA
11452045,8.97228,1,0,1,0,0,0,NA,1,1,224,32,7,0,NA,NA,NA,NA,NA,NA
11453060,5.858371,1,1,1,1,339,62,5.46774193548387,1,1,273,42,6.5,1,1,380,40,9.5,41.115384615,356.93852223
11453170,5.858371,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,320,40,8,4.5528846154,119.88225643
11453196,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,5.6490384615,169.61704014
11453235,11.10808,0,0,1,0,0,0,NA,1,1,276,40,6.9,1,0,0,0,NA,19.615384615,NA
11456038,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11456096,12.49659,0,0,1,0,0,0,NA,1,1,270,27,10,1,0,0,0,NA,12.980769231,NA
11461049,12.49659,0,0,1,1,189.76422611,34.502586566,5.49999999991305,1,0,0,0,NA,1,0,0,0,NA,7.3635154919,0
11467030,11.10808,0,0,1,1,270,45,6,1,1,399.52628552,54,7.39863491703704,1,1,1200,54,22.2222222222222,51.5625,1193.6232914
11468071,19.99454,0,0,1,1,472.14606742,84,5.62078651690476,1,1,240,40,6,1,0,0,0,NA,51.831730769,NA
11471039,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11471068,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11481045,12.49659,0,0,1,1,340,40,8.5,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11486011,8.97228,1,NA,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,2.1538461538,NA
11486118,8.97228,1,1,0,NA,NA,NA,NA,1,1,1320,80,16.5,1,1,600,40,15,NA,216.53239166
11487010,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11496030,11.10808,0,0,1,1,552,48,11.5,1,1,907.2,56,16.2,1,0,0,0,NA,43.730769231,NA
11499040,8.97228,1,1,1,0,0,0,NA,1,1,248.16012185,37.589495873,6.60184756636361,1,1,809.4,60,13.49,30.05541978,759.46571052
11499082,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11499105,8.97228,1,0,1,1,400,40,10,1,1,400,40,10,1,1,298,40,7.45,21.825481789,264.33761352
11499150,8.97228,1,1,1,0,0,0,NA,1,1,380,40,9.5,1,0,0,0,NA,25.932692308,NA
11499163,11.10808,0,0,1,1,120,24,5,1,1,470.7,60,7.845,1,0,0,0,NA,32.307692308,NA
11500120,12.49659,0,0,1,1,200,40,5,1,1,254,40,6.35,1,0,0,0,NA,44.144230769,NA
11500188,8.97228,1,1,1,0,0,0,NA,1,1,336,48,7,1,0,0,0,NA,21.831730769,NA
11500311,8.97228,1,0,1,0,0,0,NA,1,1,240,40,6,1,1,336,48,7,13.461538462,181.887209
11502034,12.49659,0,0,1,0,0,0,NA,1,1,240,40,6,1,0,0,0,NA,18.980769231,NA
11502047,8.97228,1,1,1,1,480,40,12,1,1,480,60,8,1,0,0,0,NA,27.169011725,NA
11504016,11.10808,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11504045,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,300,40,7.5,10.043269231,49.261119104
11504100,8.97228,1,1,1,1,280,40,7,1,1,350,50,7,1,0,0,0,NA,30.144230769,NA
11506056,12.49659,0,0,1,1,300,60,5,1,1,320,40,8,0,NA,NA,NA,NA,NA,NA
11506124,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,17.604036523,13.641540675
11508070,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,26.192307692,NA
11508119,8.97228,1,0,1,1,340,40,8.5,1,1,586,40,14.65,1,1,507.2,32,15.85,36.807692308,475.90932589
11509024,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11509066,8.97228,1,1,1,0,0,0,NA,1,1,410,40,10.25,0,NA,NA,NA,NA,NA,NA
11509082,11.10808,0,0,1,0,0,0,NA,1,1,220,40,5.5,1,0,0,0,NA,4.0625,0
11511054,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,84,12,7,7.3413461538,46.987528991
11513049,12.49659,0,0,1,1,95,20,4.75,1,1,726,66,11,1,0,0,0,NA,45.485576923,NA
11515018,8.97228,1,0,1,0,0,0,NA,1,1,320,40,8,0,NA,NA,NA,NA,NA,NA
11516017,11.10808,0,0,1,1,150,30,5,1,1,210,35,6,1,1,250,40,6.25,33.179690532,229.70477882
11517142,8.97228,1,1,1,0,0,0,NA,1,1,227.5,35,6.5,1,1,256,32,8,5.2019230769,4.6193576888
11521141,19.99454,0,0,1,1,290,40,7.25,1,0,0,0,NA,1,0,0,0,NA,21.75,NA
11524067,5.858371,1,1,1,1,187.5,30,6.25,1,1,240,40,6,1,0,0,0,NA,29.317307692,212.20174383
11533032,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11533087,5.858371,1,1,1,0,0,0,NA,1,1,192,32,6,1,1,224,32,7,18.182692308,68.712945622
11533100,19.99454,0,0,1,1,200,40,5,1,1,262.5,35,7.5,1,1,300,40,7.5,32.163461538,281.49210916
11533126,11.10808,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11536013,5.858371,1,1,1,1,222.41148258,40.438451379,5.49999999988872,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11536055,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11538024,12.49659,0,0,1,1,192.5,35,5.5,1,1,594,54,11,1,1,320,40,8,24.668269231,300.25824977
11539078,8.97228,1,1,0,NA,NA,NA,NA,1,1,400,40,10,1,1,600,50,12,NA,307.83688348
11539175,8.97228,1,1,1,0,0,0,NA,1,1,206,40,5.15,1,0,0,0,NA,16.884615385,NA
11539256,12.49659,0,0,1,1,190,40,4.75,1,1,240,40,6,1,0,0,0,NA,24.942307692,NA
11541053,8.97228,1,1,1,1,100,35,2.85714285714286,1,1,239.4,36,6.65,1,0,0,0,NA,31.706730769,NA
11544050,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,13.004807692,159.80090505
11544092,8.97228,1,1,0,NA,NA,NA,NA,1,1,672,84,8,1,1,324,36,9,21.825481789,411.84460895
11544128,12.49659,0,0,1,1,154.5,30,5.15,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11545033,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11545237,8.97228,1,0,1,1,220,40,5.5,1,1,315,30,10.5,1,1,300,40,7.5,22.451923077,75.786337083
11546029,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,192.5,35,5.5,7.3557692308,35.240646743
11549233,8.97228,1,1,1,0,0,0,NA,1,1,187.5,30,6.25,1,1,500,84,5.95238095238095,36,454.00337063
11549288,19.99454,0,0,1,1,226.32794457,45,5.02950987933333,1,1,260,40,6.5,1,1,350,40,8.75,37.403846154,328.40746069
11552026,8.97228,1,1,1,1,360,45,8,1,1,480,40,12,0,NA,NA,NA,NA,NA,NA
11556048,8.97228,1,1,1,0,0,0,NA,1,1,260,40,6.5,1,1,340,40,8.5,26.692307692,308.01732714
11556077,12.49659,0,0,1,1,75,15,5,1,1,378,56,6.75,0,NA,NA,NA,NA,NA,NA
11563060,12.49659,0,0,1,0,0,0,NA,1,1,337.5,45,7.5,1,0,0,0,NA,12.173076923,NA
11563099,11.10808,0,0,1,0,0,0,NA,1,1,125,35,3.57142857142857,1,0,0,0,NA,13.30361805,NA
11563141,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11563183,8.97228,1,0,0,NA,NA,NA,NA,1,1,440,40,11,1,0,0,0,NA,NA,NA
11563219,5.858371,1,0,1,0,0,0,NA,1,1,185.4,36,5.15,0,NA,NA,NA,NA,NA,NA
11572019,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,150,40,3.75,8.4615384615,46.013133229
11577027,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,686,70,9.8,13.432692308,210.43339597
11582012,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
11584081,11.10808,0,0,1,1,367.5,70,5.25,1,0,0,0,NA,1,0,0,0,NA,23.533653846,108.26619583
11586021,11.10808,0,0,1,1,228,48,4.75,1,1,283.57434244,48,5.90779880083333,1,0,0,0,NA,27.028846154,NA
11586076,5.858371,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11589028,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11595054,8.97228,1,0,1,1,220,40,5.5,1,0,0,0,NA,1,1,350,56,6.25,31.951223754,227.35901125
11595106,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,7.6442307692,NA
11595119,8.97228,1,1,1,0,0,0,NA,1,1,525,70,7.5,1,0,0,0,NA,15.721153846,0
11596079,8.97228,1,0,1,1,225,25,9,1,1,280,40,7,1,1,360,40,9,25.747896379,145.07670242
11596163,12.49659,0,0,1,1,100.2,15,6.68,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11603085,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,13.509615385,NA
11603153,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,13.673076923,272.68645857
11613059,11.10808,0,0,1,1,73.5,14,5.25,1,0,0,0,NA,1,1,322.4,40,8.06,16.817307692,302.51018665
11625047,8.97228,1,0,1,0,0,0,NA,1,1,206,40,5.15,1,1,374.4,48,7.8,16.076923077,74.313916819
11626091,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,4.9423076923,98.792903697
11627087,5.858371,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,200,32,6.25,10.826923077,21.653239166
11627126,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0.4807692308,16.239929375
11629263,12.49659,0,0,0,NA,NA,NA,NA,1,1,360,40,9,1,1,729,54,13.5,NA,297.02500832
11629276,8.97228,1,NA,1,1,326.25,45,7.25,1,0,0,0,NA,1,1,300,40,7.5,43.004807692,414.11819906
11633055,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,15.423076923,NA
11633136,11.10808,0,0,1,0,0,0,NA,1,1,201.25,35,5.75,1,0,0,0,NA,18.111148897,NA
11643061,12.49659,0,0,1,1,126,28,4.5,1,1,147,30,4.9,1,0,0,0,NA,28.625,NA
11644099,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,19.286988072,173.90479939
11646181,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,6.9230769231,9.4408122766
11647119,19.99454,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,NA,22.606146219,NA
11655059,8.97228,1,0,1,1,196,28,7,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11655075,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11655156,8.97228,1,0,1,1,130,20,6.5,1,1,150,24,6.25,0,NA,NA,NA,NA,NA,NA
11655350,12.49659,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11655376,19.99454,0,0,1,1,210,30,7,1,0,0,0,NA,1,0,0,0,NA,24.567307692,NA
11655392,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,2.7403846154,NA
11655428,5.858371,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11657112,8.97228,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,0,NA,NA,70.084317435
11658030,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,NA
11664079,12.49659,0,0,1,1,324,54,6,1,0,0,0,NA,1,0,0,0,NA,18.201923077,NA
11664150,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
11665081,5.858371,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,12.307692308,97.259132589
11668017,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,212,40,5.3,8.9230769231,107.54442119
11673277,12.49659,0,0,1,0,0,0,NA,1,1,336,56,6,1,0,0,0,NA,22.317307692,0
11673280,8.97228,1,1,0,NA,NA,NA,NA,1,0,0,0,NA,1,0,0,0,NA,NA,150.12912489
11676025,8.97228,1,0,0,NA,NA,NA,NA,1,1,206,40,5.15,1,0,0,0,NA,NA,NA
11679019,8.97228,1,0,0,NA,NA,NA,NA,1,1,340,40,8.5,1,1,340,40,8.5,NA,319.02439039
11703040,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,206,40,5.15,10.817307692,310.07438486
11714068,8.97228,1,1,1,1,280,40,7,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11717081,5.858371,1,0,1,1,288,48,6,1,0,0,0,NA,1,1,280,40,7,28.278846154,232.41143372
11727084,8.97228,1,0,1,0,0,0,NA,1,1,340,40,8.5,0,NA,NA,NA,NA,NA,NA
11727149,8.97228,1,1,1,1,256.8,48,5.35,1,1,254.88,36,7.08,1,0,0,0,NA,29.038461538,NA
11728067,5.858371,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,30.456730769,NA
11731054,12.49659,0,0,1,0,0,0,NA,1,1,252,40,6.3,1,0,0,0,NA,26.865384615,NA
11737090,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
11742072,12.49659,0,0,1,1,98,20,4.9,1,0,0,0,NA,1,0,0,0,NA,8.9903846154,NA
11742111,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
11744054,11.10808,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,11.153846154,NA
11746159,8.97228,1,1,1,1,262.15883749,40,6.55397093725,1,1,340.789555940481,48,7.0997824154267,1,0,0,0,NA,32.423076923,NA
11747145,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,10.903846154,178.63922312
11749088,8.97228,1,1,1,0,0,0,NA,1,1,387.2,40,9.68,1,1,458.8,40,11.47,29.038461538,430.49526561
11749211,12.49659,0,0,1,0,0,0,NA,1,1,340,40,8.5,0,NA,NA,NA,NA,NA,NA
11749253,8.97228,1,1,1,1,545.64664301,81.538395058,6.69189824771348,1,1,290,40,7.25,1,0,0,0,NA,25.747896379,NA
11749282,19.99454,0,0,1,0,0,0,NA,1,1,400,40,10,0,NA,NA,NA,NA,NA,NA
11749318,8.97228,1,1,1,1,240,40,6,1,1,155,20,7.75,1,0,0,0,NA,11.206730769,0
11749350,5.858371,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,22.134615385,NA
11755014,8.97228,1,1,1,1,350,70,5,1,0,0,0,NA,1,0,0,0,NA,22.413461538,NA
11755056,11.10808,0,0,1,1,280,40,7,1,1,230,40,5.75,1,0,0,0,NA,31.128586406,193.4446254
11755069,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,8.0480769231,NA
11764021,5.858371,1,1,1,1,420,42,10,1,1,500,40,12.5,1,0,0,0,NA,19.538461538,NA
11766045,8.97228,1,1,1,1,190,40,4.75,1,1,517.5483871,84,6.16129032261905,1,1,100,24,4.16666666666667,26.596153846,93.830703055
11767031,8.97228,1,1,1,1,231.2,40,5.78,1,1,354,40,8.85,1,0,0,0,NA,31.346153846,NA
11767060,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,10.908653846,NA
11772026,12.49659,0,0,1,1,125,25,5,1,0,0,0,NA,1,0,0,0,NA,13.144230769,NA
11774024,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,6.3461538462,NA
11774134,8.97228,1,0,0,NA,NA,NA,NA,1,0,0,0,NA,1,0,0,0,NA,NA,0
11774202,11.10808,0,0,1,0,0,0,NA,1,1,260,40,6.5,0,NA,NA,NA,NA,NA,NA
11774228,11.10808,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,1,0,0,0,NA,24.751628659,NA
11774260,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,400,40,10,8.9663461538,317.58084111
11777050,8.97228,1,1,1,0,0,0,NA,1,1,270,40,6.75,1,1,304,32,9.5,12.894230769,138.29202081
11786261,8.97228,1,1,1,1,140,20,7,1,0,0,0,NA,1,0,0,0,NA,17.604036523,NA
11789022,11.10808,0,0,1,1,200,40,5,1,1,272,40,6.8,1,1,360,40,9,33.903846154,337.790531
11796028,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,NA
11796112,5.858371,1,1,1,0,0,0,NA,1,1,250,40,6.25,0,NA,NA,NA,NA,NA,NA
11796125,5.858371,1,0,1,0,0,0,NA,1,1,504,72,7,1,1,180,40,4.5,16.115384615,86.612956666
11799096,11.10808,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11799119,11.10808,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11799177,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11801010,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,4.0144230769,0
11802051,5.858371,1,0,1,0,0,0,NA,1,1,268.5,30,8.95,1,0,0,0,NA,7.7163461538,NA
11808039,12.49659,0,0,1,1,304.5,58,5.25,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11808042,8.97228,1,1,1,1,150,60,2.5,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11809122,12.49659,0,0,1,1,226,40,5.65,1,1,280,40,7,1,0,0,0,NA,41.038461538,NA
11815051,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11820017,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11821045,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,1.0576923077,NA
11821061,12.49659,0,0,1,1,140,20,7,1,1,600,40,15,1,0,0,0,NA,24.874051209,0
11828022,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11828051,5.858371,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,6.4038461538,NA
11828093,11.10808,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11832018,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11834090,8.97228,1,0,1,1,80,16,5,1,1,600.92307692,84,7.15384615380952,1,1,480,60,8,21.825481789,264.33761352
11840084,8.97228,1,1,1,1,252,42,6,1,1,154.5,30,5.15,1,0,0,0,NA,25.942307692,NA
11842082,19.99454,0,0,1,1,237.5,50,4.75,1,0,0,0,NA,1,0,0,0,NA,39.826923077,NA
11844035,5.858371,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11844077,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,420,40,10.5,10.961538462,348.61715058
11844187,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,18.359016957,NA
11844190,5.858371,1,1,1,0,0,0,NA,1,1,160.2,30,5.34,1,0,0,0,NA,10.432692308,NA
11844239,11.10808,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11846172,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,12.115384615,NA
11850061,8.97228,1,0,1,0,0,0,NA,1,1,230,40,5.75,1,0,0,0,NA,15.128128881,NA
11850087,8.97228,1,1,1,1,1300,27,48.1481481481481,1,1,658.22451289,84,7.83600610583333,1,0,0,0,NA,54.951923077,NA
11850139,5.858371,1,0,1,1,240,40,6,1,1,375,60,6.25,1,1,330,40,8.25,18.359016957,308.73910178
11850155,11.10808,0,0,1,0,0,0,NA,1,1,300,40,7.5,1,0,0,0,NA,15.657781336,168.30496406
11850207,19.99454,0,0,1,1,292.5,60,4.875,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11850210,12.49659,0,0,1,1,242,40,6.05,1,1,400,50,8,0,NA,NA,NA,NA,NA,NA
11850265,8.97228,1,1,1,1,250,30,8.33333333333333,1,1,500,50,10,1,0,0,0,NA,29.932692308,NA
11858047,8.97228,1,0,1,0,0,0,NA,1,1,279.867258611156,41.2010466767574,6.7927220589043,1,0,0,0,NA,15.128128881,NA
11858115,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0.4807692308,NA
11868011,8.97228,1,1,1,1,336,48,7,1,1,520,40,13,1,0,0,0,NA,34.230769231,NA
11873158,12.49659,0,0,1,1,260,40,6.5,1,1,340,40,8.5,1,1,318.5,49,6.5,34.528846154,298.85078923
11884011,8.97228,1,1,1,0,0,0,NA,1,1,371.25,45,8.25,1,0,0,0,NA,25,NA
11884134,8.97228,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11884257,5.858371,1,1,1,1,76,16,4.75,1,1,92,16,5.75,1,1,96,16,6,21.825481789,264.33761352
11892087,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11892090,8.97228,1,0,1,0,0,0,NA,1,1,600,60,10,1,0,0,0,NA,54.346153846,NA
11902032,11.10808,0,0,1,1,165,30,5.5,1,0,0,0,NA,1,0,0,0,NA,6.0432692308,NA
11913076,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,4.4230769231,NA
11913186,12.49659,0,0,1,1,525,70,7.5,1,1,672,40,16.8,1,0,0,0,NA,45.336538462,NA
11913254,5.858371,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,6.5769230769,NA
11915016,11.10808,0,0,1,0,0,0,NA,1,1,256.85,44,5.8375,1,0,0,0,NA,12.865384615,NA
11922083,8.97228,1,0,1,0,0,0,NA,1,1,195,30,6.5,1,1,86.4,48,1.8,8.5288461538,4.67709966
11925103,19.99454,0,0,1,0,0,0,NA,1,1,348,48,7.25,1,0,0,0,NA,30.302884615,329.04690063
11942034,19.99454,0,0,1,1,190,40,4.75,1,1,220,40,5.5,0,NA,NA,NA,NA,NA,NA
11946014,11.10808,0,0,1,1,234.4,40,5.86,1,0,0,0,NA,1,0,0,0,NA,24.874051209,236.4533717
11949105,8.97228,1,1,1,0,0,0,NA,1,1,444,60,7.4,1,0,0,0,NA,25.480769231,NA
11950039,12.49659,0,0,1,0,0,0,NA,1,1,540,54,10,1,1,540,54,10,41.259615385,506.6857965
11950068,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,66,12,5.5,6.8317307692,13.100209696
11954064,12.49659,0,0,1,1,132,24,5.5,1,0,0,0,NA,1,0,0,0,NA,13.456730769,0
11961015,5.858371,1,1,1,1,210,35,6,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
11963042,12.49659,0,0,1,1,216,36,6,1,1,504,72,7,1,1,504,72,7,69,472.9067434
11964083,12.49659,0,0,1,1,180,36,5,1,1,320,40,8,0,NA,NA,NA,NA,NA,NA
11964096,8.97228,1,0,1,0,0,0,NA,1,1,320,40,8,1,1,400,40,10,21.825481789,264.33761352
11965011,8.97228,1,NA,1,0,0,0,NA,1,1,66,12,5.5,0,NA,NA,NA,NA,NA,NA
11965024,11.10808,0,0,1,0,0,0,NA,1,1,61.8,12,5.15,1,0,0,0,NA,10.163461538,NA
11971186,8.97228,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,4.0528846154,NA
11972059,8.97228,1,1,1,1,380,40,9.5,1,1,490,40,12.25,1,1,622,40,15.55,38.653846154,224.47191269
11972143,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,15.657781336,168.30496406
11973142,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,3.75,NA
